-0.3 0.5 -0.1 -0.4 -0.5 0.3 -0.4 -0.4 0.3 0 -0.2 0.3 -0.5 0.3 0.4 0 0.5 0.1 0.1 -0.5 0.1 0.5 0 0.3 0.4 -0.3 -0.2 0.1 -0.2 -0.4 -0.5 -0.1 -0.4 -0.3 0.1 -0.5 -0.2 -0.3 0 -0.1 -0.4 -0.2 0.4 0.1 -0.2 0.4 -0.2 -0.4 -0.1 0.2 -0.5 0.3 -0.5 -0.2 0 0.1 -0.1 0.2 0.4 0.2 -0.4 -0.4 0.5 0.3 -0.4 0 0 -0.2 0.2 0 0 0 -0.3 0 -0.4 0.1 0.4 0.1 0.2 0.5 -0.2 -0.5 0.2 -0.2 0.4 0 -0.2 -0.5 -0.1 0.3 0.1 0.1 -0.3 0.2 0.5 -0.4 -0.1 -0.4 -0.2 -0.4 0 0 0 -0.5 0.3 0 0.3 -0.1 -0.1 0.3 0 0.1 0.1 0.1 0.1 0.1 -0.2 0.5 -0.2 0 -0.1 -0.4 -0.2 0 -0.2 0.5 0.3 -0.1 
0 -0.3 0.3 -0.2 0 0.4 -0.4 -0.5 0.3 0.2 0 -0.1 0 0 -0.1 0.5 -0.4 -0.3 0 0.5 0.4 -0.2 0.2 0.5 0.3 0.2 0.3 0.1 -0.3 -0.1 -0.4 0 -0.3 0.4 0.4 -0.2 -0.2 0.2 -0.1 0.1 0.5 0.3 -0.5 0 0.5 0 -0.3 0 -0.1 0.3 0.1 -0.5 -0.1 0 -0.5 -0.4 0.3 -0.3 0 -0.1 -0.3 0.4 -0.1 -0.2 -0.5 -0.5 0 0 -0.2 0.3 0.2 0.1 -0.2 0 0.3 -0.5 -0.3 0 0 -0.4 0.5 0.5 0.2 0 0.5 0.5 0 -0.5 -0.2 0.3 -0.2 -0.5 0 0.4 0.2 -0.1 -0.4 -0.3 0.1 0.3 -0.5 -0.4 -0.3 0.1 -0.3 0.1 0 -0.2 0.1 -0.1 -0.2 0.5 0.1 0.2 0 -0.4 0 0.3 0.3 0.4 0.5 0 -0.1 -0.1 -0.2 -0.3 0.5 0.5 
0.000994427 0.49946 0.502296 -0.499999 0.200267 -0.100052 0.000107298 0.404379 0.000178503 0.399999 -0.201526 -0.116356 -0.500597 0.500015 -0.0999993 8.96505e-005 0.0997287 -0.300668 -0.200115 -0.400143 -0.49756 -6.19717e-005 -0.302428 -0.00275825 4.27188e-007 0.398539 -0.102992 0.386256 0.200019 -0.500011 0.097606 0.000316302 0.197034 0.496533 -0.301931 -0.00216733 -0.297322 -5.46766e-005 0.198175 0.0848945 -0.099916 -0.200049 -0.402832 -0.0994076 0.499151 0.014286 -0.106493 -0.0229134 -0.10485 -0.0121194 -0.000157295 -0.386991 0.50015 0.000861151 -0.290425 0.00264786 -0.1 -0.299951 -0.0010586 0.399847 -0.103053 -0.300822 -0.300205 -0.204507 0.299565 0.500129 -0.199927 0.0244763 -0.0999764 0.498604 0.205541 -0.00150182 0.299974 0.294924 0.496977 -0.277884 -2.66252e-005 -0.491628 -0.099958 0.500303 -0.200009 0.499995 0.100013 0.392523 0.199981 -0.101823 0.509495 9.92268e-005 0.0856575 -0.00123687 0.00212326 -0.500155 -0.398911 0.487444 0.299505 0.299957 0.0134491 -0.29999 -0.000435839 -0.499431 -0.0996941 0.501629 -0.00102819 0.293839 -0.200001 -0.498734 -0.400607 0.0999929 0.498385 0.0120318 0.0976174 0.5 0.0998003 0.300255 0.000124799 -0.0999667 -0.397298 0.399229 0.296957 -0.00102206 -0.101077 0.0999991 -0.51202 0.109301 -0.49403 0.503508 -0.489306 0.00428121 
0.500994 -0.20054 -0.497704 -0.299999 -0.0997329 -0.100052 -0.399893 0.204379 0.200179 0.399999 -0.501526 0.483644 0.399403 -0.399985 0.300001 0.10009 -0.000271339 0.0993323 -0.300115 -0.400143 -0.39756 -0.100062 -0.402428 -0.302758 0.5 -0.401461 -0.00299154 0.186256 1.85559e-005 0.399989 -0.00239399 -0.299684 -0.00296551 0.0965327 -0.401931 -0.502167 0.302678 -5.46766e-005 -0.101825 -0.215105 -0.499916 0.399951 0.397168 -0.399408 -0.300849 0.214286 -0.206493 -0.222913 -0.30485 -0.312119 -0.000157295 0.313009 -0.29985 -0.199139 0.409575 -0.397352 -0.4 -0.399951 0.0989414 -0.400153 -0.303053 0.299178 0.0997946 0.295493 0.499565 0.000128532 0.500073 0.124476 0.500024 -0.201396 0.205541 -0.00150182 0.0999735 0.294924 -0.503023 0.222116 -0.400027 -0.191628 0.100042 -0.199697 0.499991 -0.100005 0.500013 -0.407477 -0.500019 0.198177 0.109495 -0.299901 -0.0143425 0.398763 -0.297877 -0.000155263 0.101089 0.187444 -0.200495 -4.26485e-005 0.113449 9.92259e-006 -0.300436 0.200569 0.000305886 -0.0983711 -0.301028 -0.106161 -5.03256e-007 0.201266 -0.100607 0.199993 -0.00161452 0.412032 0.397617 0.3 0.1998 -0.399745 -0.0998752 -0.199967 0.00270162 0.399229 -0.303043 -0.301022 -0.501077 0.199999 0.48798 -0.190699 -0.29403 -0.196492 0.310694 0.00428121 
-0.500204 -0.200357 0.30054 -0.0999997 0.5 7.94687e-007 0.000822637 0.100591 0.300178 0.199998 0.0998408 -0.501245 0.399998 -0.299994 -6.93683e-006 -0.199922 0.500002 -0.100005 -0.50005 0.399971 -0.100096 -6.54369e-007 0.399522 -0.000392617 -0.2 -0.0999977 -0.500007 0.000125931 0.300013 0.4 0.299817 -0.0996687 -0.5 3.59934e-009 -0.299997 1.59988e-005 0.400001 -0.100001 0.200006 0.000210169 0.400101 -0.0999988 0.5 0.400552 0.100018 -0.200127 0.10002 -0.400013 -0.299993 -0.399923 -0.500414 0.199483 -0.300375 0.399882 -0.2 0.000870898 0.2 0.500049 0.0999959 0.499987 -0.0997639 -0.199703 -0.399999 0.500009 -0.400034 0.000124227 -0.0999269 0.300882 1.43723e-005 -0.300001 0.199993 -0.0999968 -1.52562e-007 0.0999995 0.100313 3.74056e-007 0.499939 0.100073 -0.499925 0.10035 -0.399979 0.0999964 1.44426e-005 0.4 -0.2 -0.300031 0.400249 0.200004 0.0998539 5.93484e-005 0.200698 -1.36593e-008 -0.198908 0.19986 -0.399854 1.1544e-005 2.62845e-007 -2.61606e-006 -0.400436 -0.4 -0.2 -0.299992 0.00021425 0.400268 -1.37563e-008 -0.300042 0.399442 0.400017 0.000135284 9.70563e-006 2.03618e-005 0.5 0.399797 -0.3 9.85602e-007 0.10005 0.199838 0.399231 -0.399026 0.100292 0.0999952 -0.5 0.199999 0.100039 0.499778 -3.7876e-006 -0.0996087 -0.100125 
-0.300204 0.0996431 0.50054 2.90121e-007 -0.4 0.500001 -0.399177 0.200591 -0.199822 0.0999985 0.299841 -0.501245 -0.100002 -0.199994 -6.93683e-006 0.100078 -0.499998 -0.100005 -0.30005 0.199971 0.399904 -0.500001 0.499522 -0.000392617 -0.0999997 0.100002 0.499993 0.100126 1.29277e-005 0.3 -0.500183 0.000331257 -0.3 0.2 3.04182e-006 -0.399984 7.50814e-007 0.0999987 -0.0999937 0.000210169 0.000101005 1.22461e-006 -4.65971e-007 0.500552 0.200018 0.199873 0.10002 -0.200013 -0.299993 -0.299923 -0.100414 0.299483 0.499625 -0.000118185 -0.5 0.400871 -4.38759e-008 0.500049 0.299996 -1.32283e-005 -0.399764 -0.399703 -0.199999 -0.399991 -0.200034 0.100124 -0.0999269 0.200882 1.43723e-005 0.399999 0.199993 -0.399997 0.5 0.3 0.000312743 -0.2 0.199939 0.400073 0.200075 -0.39965 0.400021 0.499996 1.44426e-005 0.2 -0.3 0.199969 -0.299751 0.400004 -0.200146 -0.499941 0.00069841 -0.4 0.501092 -0.50014 -0.0998537 -0.499988 -0.4 0.0999974 -0.300436 0.0999998 -0.3 8.34562e-006 -0.299786 -0.199732 0.1 -4.22177e-005 0.299442 -0.499983 0.000135284 0.20001 0.30002 0.1 0.399797 -0.2 0.400001 0.40005 -0.400162 -0.000768837 0.000973895 -0.299708 -0.100005 -0.0999999 -5.57682e-007 -0.499961 0.499778 0.0999962 -0.299609 0.499875 
0.4 -0.5 -0.3 0 0.4 0.1 -0.3 -0.5 -0.2 0.1 -0.1 0.5 -0.2 -0.3 0 -0.2 0.4 0.1 -0.2 0 0.3 -0.2 -0.5 -0.1 -0.3 -0.3 0 -0.1 0 0.2 -0.2 0.2 0.4 -0.1 0.1 0.1 0 0.1 0.4 -0.3 0 0.5 -0.3 -0.2 -0.2 -0.2 0 -0.4 -0.1 0.2 0.4 -0.4 -0.1 0.5 0.1 -0.3 0.2 -0.2 0 0 -0.4 0 0.4 0 0 -0.1 0.1 0 -0.5 0.4 0.4 -0.1 0.5 0.5 0 0.2 -0.1 0.1 0 0.3 -0.1 -0.4 -0.5 -0.3 0 0.3 -0.3 0.1 0 -0.3 0.3 -0.5 -0.5 -0.1 0.4 0.3 0.5 0.4 0.2 -0.4 0.5 0.4 0.4 -0.2 -0.1 0.3 0.4 -0.4 0 0.4 -0.4 0.3 0 -0.1 -0.1 0.1 -0.2 0.2 0.3 0.3 -0.4 -0.2 0.2 -0.4 0.4 -0.3 0 0 
0 0.2 0.3 0.5 -0.1 -0.2 -0.3 -0.3 -0.5 0.5 0.3 -0.4 -0.5 0.4 -0.1 0.5 -0.5 -0.5 -0.4 0.4 0.2 0.5 -0.4 0 0.2 -0.5 -0.1 -0.3 -0.1 0.4 -0.1 -0.3 0.3 -0.5 0.4 -0.1 0.5 -0.4 -0.3 0.5 -0.3 0 -0.3 -0.1 -0.4 -0.2 0.5 -0.2 -0.1 0.3 0 -0.1 -0.5 0.3 0.3 0.5 0.4 -0.3 0.2 0.1 -0.4 -0.1 -0.2 0.5 0.3 0.3 -0.1 0 0 0.1 0.4 0.3 0 0.4 -0.2 0.4 -0.4 0.2 -0.4 -0.4 0.4 0 -0.5 -0.3 0.5 0 0 0.4 -0.3 0.5 0 -0.1 0.4 0 0.3 0.2 0.1 0.2 0.1 0.2 0.4 -0.2 -0.1 0.4 -0.1 -0.1 -0.2 0.3 -0.1 -0.2 -0.2 0.5 0.2 0.2 0.5 -0.2 0.4 0 -0.3 0 0.4 0.3 0.4 0.5 0.2 0.2 -0.4 -0.2 
-0.5 -0.2 0.3 0.1 0.1 -0.3 -0.1 0 -0.2 -0.5 0.2 -0.4 0.5 0.3 0.5 -0.2 0.4 0.5 0.3 0.4 -0.3 -0.3 0 0.3 0.3 0 0 0 0 -0.5 0 -0.5 -0.3 -0.2 -0.5 0 0.5 0.4 0.4 -0.1 -0.5 0 0 -0.2 0.2 0.4 0.1 -0.4 -0.2 0 0.3 -0.2 0.5 0.1 -0.2 0.3 0 0.2 0 -0.1 -0.5 0.3 0.2 0.5 -0.1 -0.2 -0.1 0.5 0.4 -0.4 0 0.2 -0.3 0 0.4 -0.4 0 -0.3 0.5 0.3 -0.5 0.2 -0.2 0.5 0 0.4 0 -0.3 0 0.1 -0.4 -0.4 -0.3 -0.4 0.2 0 0.4 -0.3 0 0.5 0.2 -0.1 0 -0.1 0.4 0.2 -0.5 0.2 0.3 0.4 -0.3 0.1 0.4 0.3 -0.4 -0.3 -0.2 0.1 -0.3 -0.4 0 0.3 0.1 -0.1 0 0 0 -0.1 
0.1 0.1 -0.3 0.1 0.2 0.5 -0.3 -0.1 -0.2 -0.3 -0.4 0 0.4 0 -0.3 0.5 -0.3 0.3 0.5 0 0 0.4 0.5 0.1 0.2 0.4 -0.2 0 -0.1 -0.5 0.1 0.2 -0.4 -0.4 -0.2 0.1 0 0.4 -0.3 0.3 0.3 -0.5 0.1 0.1 -0.2 -0.1 0 -0.3 -0.4 -0.5 -0.5 0.2 0.3 0.5 -0.4 -0.5 0.4 0 -0.4 0.2 -0.5 -0.2 0.4 -0.4 -0.4 0 0.1 -0.1 -0.1 -0.4 0 0.1 -0.3 0.2 -0.2 0.4 0.1 -0.4 -0.3 -0.2 0.4 0 -0.4 -0.3 -0.3 -0.5 -0.5 -0.1 0.5 -0.4 0.3 0.4 0.4 -0.3 0.5 -0.5 -0.5 -0.5 -0.1 -0.3 0.3 0.5 -0.5 0.1 -0.2 -0.1 0 0.3 0.3 0.2 -0.4 0.1 0.4 0.4 0.2 -0.1 -0.4 0.1 0.4 0.2 0.4 -0.2 0.1 0.4 0 0.2 0.4 0.1 
0.1 0.3 0.5 0.4 -0.4 0.4 -0.1 0 0.5 -0.4 0 0 -0.3 -0.5 0 -0.4 0.2 -0.5 0.2 0 -0.1 -0.5 -0.4 0.4 0.1 -0.4 0.5 -0.3 0.1 -0.2 0 0 0 -0.1 -0.1 -0.1 -0.2 -0.3 0 0.4 0 0 0.2 0.2 -0.3 -0.1 -0.5 -0.3 -0.4 0 0 0.5 -0.1 0.3 0.1 0.4 0.5 0.5 -0.3 -0.5 0.1 -0.2 -0.3 -0.2 0.4 0.3 0.5 -0.5 0.1 0.1 0 0.1 0 0.2 -0.1 0.3 0.2 -0.3 -0.3 0.3 -0.3 0.4 0 -0.5 0 0 -0.1 -0.4 0.2 0.2 -0.4 0.2 0 -0.2 -0.5 0.1 -0.3 -0.2 0 0 0.5 -0.1 0.3 0.5 0.2 0.2 0.5 -0.4 -0.5 -0.4 0 0.3 0.2 -0.5 -0.5 0 0.2 0.3 0 -0.4 0.4 -0.1 0.3 -0.1 0.1 0.5 -0.4 0 
0 -0.1 0.5 0.4 0.3 0.3 -0.1 0.4 0.2 -0.2 0 -0.2 -0.4 -0.3 0.4 0.3 -0.1 0.5 0.4 0.3 0.2 0.4 0 -0.5 0 -0.5 0 -0.5 0 -0.4 0.2 -0.1 0.3 -0.2 0.4 0.2 -0.3 -0.1 -0.4 0 0.4 -0.1 -0.1 0.4 0.3 0.5 -0.5 -0.3 -0.2 -0.5 -0.1 -0.2 0.1 0.4 0.1 0 -0.3 -0.2 -0.1 0.5 0.5 0.5 0.1 0.2 0.4 -0.3 -0.5 0 -0.4 0 0.4 0 0.2 0.4 0.5 -0.3 -0.3 0.1 0.2 0 0.4 0 0.3 0.3 -0.5 -0.1 0.4 -0.1 0.5 0.2 0.3 0.5 -0.5 0.4 -0.4 0.4 0.4 -0.2 -0.5 -0.3 0 -0.4 0 -0.3 -0.3 -0.3 0 0 -0.4 0.2 0.3 0.3 0.4 -0.2 0.5 0.3 -0.2 0.5 -0.1 -0.5 -0.2 0.1 0 0.1 0.5 -0.1 0.4 -0.2 
-0.4 0.4 -0.1 0.1 -0.5 -0.3 -0.5 0.5 0.2 -0.4 -0.2 0.2 -0.5 -0.2 -0.2 0 0 0.1 0.5 -0.5 0.5 -0.1 0.3 -0.4 -0.5 0.5 0.2 -0.3 -0.3 -0.3 -0.3 -0.2 -0.2 0.2 0.3 0 -0.5 0.3 0.1 0 0 0 -0.3 -0.5 0.1 -0.1 -0.2 -0.5 -0.4 0.4 -0.1 -0.5 0.3 0.2 -0.3 -0.4 0.3 -0.4 -0.1 -0.4 0 -0.5 -0.3 0.3 -0.5 0 0.3 -0.4 0 -0.4 0.3 -0.3 0.5 0.3 0.3 -0.5 -0.5 0.4 0 0.1 -0.1 0 0.5 -0.3 0 0.4 0.1 0.2 -0.2 -0.1 -0.5 0.1 0.4 0.1 -0.1 -0.2 0.2 -0.3 0.4 0.5 -0.2 0.2 0.3 0.4 -0.1 0.1 -0.2 0.1 0.4 -0.2 0 0.1 -0.4 -0.5 0.2 -0.2 -0.4 -0.1 0.3 0.1 0.2 0.2 0.4 0 0.1 0.4 0.3 -0.5 
0.3 -0.4 0.1 -0.3 0.4 -0.4 -0.5 0 0.1 -0.4 -0.5 0 0.1 0.3 0.5 0.3 -0.1 -0.3 0.3 -0.5 0.4 0.2 0.5 -0.3 -0.5 0.5 -0.3 -0.4 0.2 -0.4 -0.2 0 0 0.1 0 0.1 -0.2 0 0 -0.2 -0.1 -0.4 0.4 0 -0.3 -0.3 0.5 -0.1 0 0.1 0.4 -0.2 -0.3 0.2 0 0.4 -0.3 0.3 0 0.5 0.4 0.3 -0.5 -0.1 -0.5 -0.2 0.5 -0.1 -0.5 -0.5 0.3 -0.2 0 0.5 -0.3 0.3 0 0.5 0.2 -0.4 0 0.2 0.2 -0.1 0 -0.4 -0.5 0.4 -0.2 -0.3 0 0.3 0 0.3 -0.4 -0.1 -0.3 -0.3 0.1 0 -0.1 0 -0.2 -0.2 0.1 0 -0.3 0 -0.2 -0.4 0.4 0.5 -0.1 0 -0.4 -0.5 0.2 -0.5 0 -0.3 0.5 0.5 0 0 0 -0.4 -0.1 0.1 
